target_id,WBGene_ID,tpm
C23H3.9f.1,WBGene00016022,0.0
C23H4.1.1,WBGene00000277,480.23
C23H4.1.2,WBGene00000277,0.0
C23H4.2.1,WBGene00007691,0.0
C23H4.3.1,WBGene00007692,0.0
C23H4.4a.1,WBGene00007693,0.0
C23H4.4b.1,WBGene00007693,0.0
C23H4.6a.1,WBGene00007694,0.0
C23H4.6b.1,WBGene00007694,0.0
C23H4.7.1,WBGene00007695,0.0
C23H4.8.1,WBGene00044132,0.0
C23H5.1.1,WBGene00016023,0.0
C23H5.11a.1,WBGene00044649,0.0
C23H5.11b.1,WBGene00044649,0.0
C23H5.12.1,WBGene00077523,0.0
C23H5.15.1,WBGene00219423,0.0
C23H5.2.1,WBGene00016024,0.0
C23H5.3.1,WBGene00016025,669.22
C23H5.7.1,WBGene00000487,0.0
C23H5.8a.1,WBGene00016027,0.0
C23H5.8b.1,WBGene00016027,0.0
C23H5.8b.2,WBGene00016027,0.0
C23H5.8c.1,WBGene00016027,0.0
C23H5.8d.1,WBGene00016027,0.0
C23H5.9.1,WBGene00001729,0.0
C24A1.1.1,WBGene00016028,0.0
C24A1.2a.1,WBGene00016029,0.0
C24A1.2b.1,WBGene00016029,0.0
C24A1.3.1,WBGene00016030,0.0
C24A11.1.1,WBGene00016040,0.0
C24A11.8a.1,WBGene00001491,96.4955
C24A11.8a.2,WBGene00001491,9.81008e-07
C24A11.8b.1,WBGene00001491,0.0
C24A11.8b.2,WBGene00001491,0.016124
C24A11.8c.1,WBGene00001491,0.0
C24A11.9.1,WBGene00000761,0.0
C24A3.1a.1,WBGene00016032,0.0
C24A3.1b.1,WBGene00016032,0.0
C24A3.1c.1,WBGene00016032,0.0
C24A3.2a.1,WBGene00016033,666.98
C24A3.2a.2,WBGene00016033,0.0
C24A3.2b.1,WBGene00016033,0.0
C24A3.4.1,WBGene00016034,0.0
C24A3.6.1,WBGene00006672,240.404
C24A3.6.2,WBGene00006672,0.0
C24A3.9.1,WBGene00044580,0.0
C24A8.1.1,WBGene00016037,110.843
C24A8.3.1,WBGene00004106,30.847
C24A8.4.1,WBGene00016038,0.0
C24A8.5.1,WBGene00016039,0.0
C24A8.6a.1,WBGene00044004,0.0
C24A8.6b.1,WBGene00044004,0.0
C24B5.1.1,WBGene00016044,169.178
C24B5.2a.1,WBGene00016045,160.074
C24B5.2c.1,WBGene00016045,0.0
C24B5.3.1,WBGene00004216,0.0
C24B5.4.1,WBGene00016046,0.0
C24B5.5a.1,WBGene00004107,0.0
C24B5.5b.1,WBGene00004107,0.0
C24B9.1.1,WBGene00006099,0.0
C24B9.10.1,WBGene00005213,0.0
C24B9.11.1,WBGene00005218,0.0
C24B9.12.1,WBGene00005219,0.0
C24B9.14.1,WBGene00005214,0.0
C24B9.15.1,WBGene00005217,0.0
C24B9.16.1,WBGene00005915,0.0
C24B9.3.1,WBGene00016048,0.0
C24B9.4a.1,WBGene00016049,0.0
C24B9.4b.1,WBGene00016049,0.0
C24B9.5.1,WBGene00016050,0.0
C24B9.6.1,WBGene00016051,0.0
C24B9.7.1,WBGene00005216,0.0
C24B9.8.1,WBGene00006081,0.0
C24B9.9.1,WBGene00016052,0.0
C24D10.1.1,WBGene00016053,0.0
C24D10.2.1,WBGene00016054,0.0
C24D10.2.2,WBGene00016054,0.0
C24D10.4.1,WBGene00016055,0.0
C24D10.49.1,WBGene00235380,0.0
C24D10.5.1,WBGene00016056,0.0
C24D10.6.1,WBGene00016057,0.0
C24D10.7.1,WBGene00016058,0.0
C24D10.8.1,WBGene00043147,0.0
C24F3.1a.1,WBGene00007696,0.0
C24F3.1b.1,WBGene00007696,0.0
C24F3.2.1,WBGene00007697,0.0
C24F3.3.1,WBGene00003531,0.0
C24F3.4a.1,WBGene00007698,0.0
C24F3.4b.1,WBGene00007698,0.0
C24F3.4c.1,WBGene00007698,0.0
C24F3.5a.1,WBGene00000019,0.0
C24F3.5b.1,WBGene00000019,0.0
C24F3.6.1,WBGene00000698,0.0
C24G6.1.1,WBGene00006376,0.0
C24G6.13a.1,WBGene00302991,0.0
C24G6.13a.2,WBGene00302991,0.0
C24G6.13b.1,WBGene00302991,0.0
C24G6.2a.1,WBGene00016059,0.0
C24G6.2a.2,WBGene00016059,0.0
C24G6.3.1,WBGene00016060,75.3777
C24G6.4.1,WBGene00003637,0.0
C24G6.6.1,WBGene00016061,0.0
C24G6.6.2,WBGene00016061,0.0
C24G6.6.3,WBGene00016061,0.0
C24G6.7.1,WBGene00001710,0.0
C24G6.8.1,WBGene00016062,0.0
C24G7.1.1,WBGene00016063,0.0
C24G7.2.1,WBGene00016064,0.0
C24G7.4.1,WBGene00016066,0.0
C24H10.1a.1,WBGene00016067,0.0
C24H10.1b.1,WBGene00016067,0.0
C24H10.2.1,WBGene00016068,0.0
C24H10.3.1,WBGene00016069,0.0
C24H10.4.1,WBGene00016070,0.0
C24H10.4.2,WBGene00016070,0.0
C24H10.5.1,WBGene00006861,0.0
C24H11.1.1,WBGene00007699,0.0
C24H11.2.1,WBGene00007700,0.0
C24H11.3.1,WBGene00006557,0.0
C24H11.4.1,WBGene00007701,0.0
C24H11.5a.1,WBGene00007702,0.0
C24H11.5b.1,WBGene00007702,0.0
C24H11.6.1,WBGene00007021,0.0
C24H11.7a.1,WBGene00007703,44.3885
C24H11.7b.1,WBGene00007703,84.4379
C24H11.8a.1,WBGene00006690,0.0
C24H11.8b.1,WBGene00006690,0.0
C24H11.9.1,WBGene00007704,0.0
C24H12.1.1,WBGene00016071,0.0
C24H12.18.1,WBGene00235333,0.0
C24H12.4a.1,WBGene00016073,0.0
C24H12.4c.1,WBGene00016073,0.0
C24H12.4d.1,WBGene00016073,0.0
C24H12.5a.1,WBGene00016074,0.0
C24H12.5b.1,WBGene00016074,0.0
C24H12.5c.1,WBGene00016074,0.0
C24H12.5d.1,WBGene00016074,0.0
C24H12.5e.1,WBGene00016074,0.0
C24H12.6.1,WBGene00016075,0.0
C24H12.8.1,WBGene00016077,0.0
C24H12.8.2,WBGene00016077,0.0
C25A1.1.1,WBGene00007705,0.0
C25A1.10a.1,WBGene00000931,277.093
C25A1.10b.1,WBGene00000931,0.0
C25A1.11.1,WBGene00000095,0.0
C25A1.12a.1,WBGene00007711,0.0
C25A1.12b.1,WBGene00007711,0.0
C25A1.12c.1,WBGene00007711,0.0
C25A1.12d.1,WBGene00007711,0.0
C25A1.13.1,WBGene00007712,0.0
C25A1.15.1,WBGene00007713,0.0
C25A1.16a.1,WBGene00077526,0.0
C25A1.2.1,WBGene00001442,0.0
C25A1.20.1,WBGene00303030,0.0
C25A1.3.1,WBGene00006447,0.0
C25A1.4.1,WBGene00045383,0.0
C25A1.5.1,WBGene00007707,0.0
C25A1.6.1,WBGene00007708,0.0
C25A1.7.1,WBGene00002153,0.0
C25A1.8.1,WBGene00007709,0.0
C25A1.9a.1,WBGene00007710,0.0
C25A1.9b.1,WBGene00007710,0.0
C25A11.2.1,WBGene00016087,0.0
C25A11.2.2,WBGene00016087,0.0
C25A11.4a.1,WBGene00000100,0.0
C25A11.4a.2,WBGene00000100,0.0
C25A11.4a.3,WBGene00000100,0.0
C25A11.4a.4,WBGene00000100,0.0
C25A11.4b.1,WBGene00000100,83.6516
C25A11.4c.1,WBGene00000100,0.000566003
C25A11.4d.1,WBGene00000100,0.0
C25A11.4e.1,WBGene00000100,0.0
C25A11.4f.1,WBGene00000100,0.0
C25A11.4g.1,WBGene00000100,0.0
C25A11.4h.1,WBGene00000100,0.0
C25A11.4i.1,WBGene00000100,0.0
C25A11.4j.1,WBGene00000100,0.0
C25A11.4k.1,WBGene00000100,0.0
C25A11.4l.1,WBGene00000100,0.0
C25A11.4m.1,WBGene00000100,0.0
C25A6.1.1,WBGene00016081,0.0
C25A8.1.1,WBGene00016082,0.0
C25A8.2.1,WBGene00016083,0.0
C25A8.4.1,WBGene00016084,0.0
C25A8.5.1,WBGene00016085,181.834
C25B8.1a.1,WBGene00002233,0.0
C25B8.1b.1,WBGene00002233,0.0
C25B8.3.1,WBGene00000786,203.564
C25B8.4a.1,WBGene00016088,0.0
C25B8.4b.1,WBGene00016088,0.0
C25B8.4c.1,WBGene00016088,0.0
C25B8.5a.1,WBGene00016089,0.0
C25B8.5b.1,WBGene00016089,0.0
C25B8.6.1,WBGene00003710,0.0
C25B8.7.1,WBGene00016090,0.0
C25B8.8.1,WBGene00044297,0.0
C25D7.1.1,WBGene00007714,0.0
C25D7.10.1,WBGene00007720,0.0
C25D7.15a.1,WBGene00007722,0.0
C25D7.15b.1,WBGene00007722,0.0
C25D7.16.1,WBGene00050940,0.0
C25D7.3.1,WBGene00004747,30.6949
C25D7.4a.1,WBGene00007716,0.0
C25D7.4b.1,WBGene00007716,0.0
C25D7.5.1,WBGene00007717,0.0
C25D7.5.2,WBGene00007717,0.0
C25D7.6.1,WBGene00003155,0.0
C25D7.7.1,WBGene00004308,0.0
C25D7.8.1,WBGene00007718,0.0
C25D7.9.1,WBGene00007719,0.0
C25E10.1.1,WBGene00016091,0.0
C25E10.10.1,WBGene00016099,0.0
C25E10.11.1,WBGene00016100,0.0
C25E10.12.1,WBGene00016101,0.0
C25E10.13.1,WBGene00023431,0.0
C25E10.16.1,WBGene00202512,0.0
C25E10.17a.1,WBGene00235313,0.0
C25E10.17b.1,WBGene00235313,0.0
C25E10.2.1,WBGene00016092,0.0
C25E10.3a.1,WBGene00016093,0.0
C25E10.3c.1,WBGene00016093,0.0
C25E10.4.1,WBGene00016094,0.0
C25E10.5.1,WBGene00016095,0.0
C25E10.7.1,WBGene00016096,0.0
C25E10.8.1,WBGene00016097,0.0
C25E10.9.1,WBGene00023417,0.0
C25F6.1.1,WBGene00016102,0.0
C25F6.2.1,WBGene00001006,227.837
C25F6.3.1,WBGene00016103,130.091
C25F6.4.1,WBGene00016104,0.0
C25F6.6.1,WBGene00016105,0.0
C25F6.7a.1,WBGene00016106,130.546
C25F6.7b.1,WBGene00016106,45.1162
C25F6.8.1,WBGene00044569,0.0
C25F9.10a.1,WBGene00044291,0.0
C25F9.10b.1,WBGene00044291,0.0
C25F9.11.1,WBGene00045411,0.0
C25F9.12.1,WBGene00045412,0.0
C25F9.13.1,WBGene00045413,0.0
C25F9.14a.1,WBGene00045461,0.0
C25F9.14b.1,WBGene00045461,0.0
C25F9.15.1,WBGene00050967,0.0
C25F9.16.1,WBGene00194803,0.0
C25F9.1a.1,WBGene00005832,0.0
C25F9.2.1,WBGene00007723,0.0
C25F9.4.1,WBGene00007724,0.0
C25F9.4.2,WBGene00007724,0.0
C25F9.5.1,WBGene00007725,0.0
C25F9.5.2,WBGene00007725,0.0
C25F9.6.1,WBGene00007726,0.0
C25F9.6.2,WBGene00007726,0.0
C25F9.7.1,WBGene00005833,0.0
C25F9.8.1,WBGene00007727,0.0
C25F9.9.1,WBGene00007728,0.0
C25G4.1.1,WBGene00007729,0.0
C25G4.10a.1,WBGene00007736,0.0
C25G4.10b.1,WBGene00007736,0.0
C25G4.17.1,WBGene00255469,0.0
C25G4.2.1,WBGene00007730,0.0
C25G4.3a.1,WBGene00007731,0.0
C25G4.3b.1,WBGene00007731,0.0
C25G4.4.1,WBGene00007732,0.0
C25G4.5.1,WBGene00001085,100.733
C25G4.6.1,WBGene00007733,0.0
C25G4.7b.1,WBGene00007734,0.0
C25G4.8.1,WBGene00007735,0.0
C25G6.1.1,WBGene00016107,0.0
C25G6.2.1,WBGene00006635,0.0
C25G6.3.1,WBGene00016108,0.0
C25G6.4.1,WBGene00016109,0.0
C25G6.5.1,WBGene00016110,0.0
C25H3.1.1,WBGene00016111,0.0
C25H3.1.2,WBGene00016111,0.0
C25H3.10a.1,WBGene00016119,0.0
C25H3.10b.1,WBGene00016119,0.0
C25H3.11a.1,WBGene00016120,0.229222
C25H3.11b.1,WBGene00016120,36.8353
C25H3.11c.1,WBGene00016120,0.850047
C25H3.11d.1,WBGene00016120,1.73952
C25H3.12.1,WBGene00016121,0.0
C25H3.14.1,WBGene00016123,0.0
C25H3.14.2,WBGene00016123,0.0
C25H3.15.1,WBGene00044391,0.0
C25H3.16.1,WBGene00044392,0.0
C25H3.17.1,WBGene00194642,0.0
C25H3.3.1,WBGene00016112,0.0
C25H3.3.2,WBGene00016112,0.0
C25H3.4.1,WBGene00016113,0.0
C25H3.5.1,WBGene00016114,0.0
C25H3.6a.1,WBGene00016115,0.0
C25H3.7a.1,WBGene00016116,0.0
C25H3.9.1,WBGene00016118,0.0
C26B2.1.1,WBGene00016124,0.0
C26B2.2.1,WBGene00016125,0.0
C26B2.3a.1,WBGene00003625,0.0
C26B2.3a.2,WBGene00003625,95.862
C26B2.3c.1,WBGene00003625,0.0
C26B2.4.1,WBGene00016126,0.0
C26B2.6.1,WBGene00016128,0.0
C26B2.7a.1,WBGene00016129,0.0
C26B2.7b.1,WBGene00016129,0.0
C26B2.8.1,WBGene00016130,0.0
C26B9.1a.1,WBGene00016131,0.0
C26B9.1b.1,WBGene00016131,0.0
C26B9.1b.2,WBGene00016131,0.0
C26B9.2.1,WBGene00016132,0.0
C26B9.3.1,WBGene00016133,0.0
C26B9.5.1,WBGene00016134,142.353
C26B9.6.1,WBGene00016135,0.0
C26B9.7.1,WBGene00016136,0.0
C26C6.10.1,WBGene00077553,0.0
C26C6.1a.1,WBGene00007042,0.0
C26C6.1b.1,WBGene00007042,0.0
C26C6.1b.2,WBGene00007042,0.0
C26C6.1b.3,WBGene00007042,0.0
C26C6.2.1,WBGene00001648,229.207
C26C6.3.1,WBGene00003552,100.503
C26C6.4a.1,WBGene00007739,0.0
C26C6.4b.1,WBGene00007739,0.0
C26C6.5a.1,WBGene00000938,54.4483
C26C6.5b.1,WBGene00000938,3.87782
C26C6.6.1,WBGene00007740,0.0
C26C6.7.1,WBGene00007741,0.0
C26C6.8.1,WBGene00007742,0.0
C26C6.9.1,WBGene00007743,0.0
C26D10.1.1,WBGene00004304,105.952
C26D10.2a.1,WBGene00001840,0.0
C26D10.3.1,WBGene00007744,0.0
C26D10.4.1,WBGene00007745,0.0
C26D10.5a.1,WBGene00001159,0.0
C26D10.5b.1,WBGene00001159,0.0
C26D10.6a.1,WBGene00007746,0.0
C26D10.7.1,WBGene00023420,0.0
C26E1.1.1,WBGene00007747,0.0
C26E1.2a.1,WBGene00007748,0.0
C26E1.2b.1,WBGene00007748,0.0
C26E1.3.1,WBGene00007749,0.0
C26E6.1.1,WBGene00016137,0.0
C26E6.11.1,WBGene00016144,0.0
C26E6.11.2,WBGene00016144,0.0
C26E6.12.1,WBGene00016145,0.0
C26E6.2.1,WBGene00016138,237.115
C26E6.3.1,WBGene00016139,0.0
C26E6.4.1,WBGene00016140,54.1724
C26E6.5.1,WBGene00001499,0.0
C26E6.6.1,WBGene00016142,0.0
C26E6.7a.1,WBGene00016143,0.0
C26E6.7a.2,WBGene00016143,0.0
C26E6.7a.3,WBGene00016143,0.0
C26E6.7a.4,WBGene00016143,0.0
C26E6.7b.1,WBGene00016143,0.0
C26E6.7b.2,WBGene00016143,0.0
C26E6.7b.3,WBGene00016143,0.0
C26E6.7c.1,WBGene00016143,0.0
C26E6.7d.1,WBGene00016143,0.0
C26E6.8a.1,WBGene00006735,0.0
C26E6.8b.1,WBGene00006735,0.0
C26E6.9a.1,WBGene00004782,0.0
C26E6.9b.1,WBGene00004782,0.0
C26E6.9c.1,WBGene00004782,0.0
C26F1.10.1,WBGene00001464,2255.79
C26F1.1a.1,WBGene00016146,0.0
C26F1.1b.1,WBGene00016146,0.0
C26F1.2.1,WBGene00016147,0.0
C26F1.3.1,WBGene00016148,0.0
C26F1.4.1,WBGene00004499,5838.92
C26F1.5.1,WBGene00001719,0.0
C26F1.6.1,WBGene00016149,0.0
C26F1.7a.1,WBGene00016150,0.0
C26F1.7b.1,WBGene00016150,0.0
C26F1.9.1,WBGene00004453,4493.72
C26G2.1a.1,WBGene00007750,0.0
C26G2.1b.1,WBGene00007750,0.0
C26G2.1c.1,WBGene00007750,0.0
C26G2.1d.1,WBGene00007750,0.0
C26G2.1e.1,WBGene00007750,0.0
C26G2.1f.1,WBGene00007750,0.0
C26G2.1g.1,WBGene00007750,71.1782
C26G2.2a.1,WBGene00007751,0.0
C26G2.2b.1,WBGene00007751,0.0
C26H9A.1a.1,WBGene00006916,0.0
C26H9A.1b.1,WBGene00006916,0.0
C26H9A.1c.1,WBGene00006916,0.0
C26H9A.2a.1,WBGene00007752,0.0
C26H9A.2b.1,WBGene00007752,0.0
C26H9A.2c.1,WBGene00007752,0.0
C26H9A.2d.1,WBGene00007752,20.3578
C26H9A.3.1,WBGene00219454,0.0
C26H9A.4.1,WBGene00303042,0.0
C27A12.10.1,WBGene00023409,0.0
C27A12.2.1,WBGene00016154,0.0
C27A12.3.1,WBGene00006492,0.0
C27A12.4.1,WBGene00016155,0.0
C27A12.5.1,WBGene00000429,0.0
C27A12.6.1,WBGene00016156,0.0
C27A12.7a.1,WBGene00016157,0.0
C27A12.7a.2,WBGene00016157,0.0
C27A12.8.1,WBGene00016158,0.0
C27A12.9.1,WBGene00016159,0.0
C27A2.1.1,WBGene00016151,0.0
C27A2.12.1,WBGene00206373,174.511
C27A2.2a.1,WBGene00004434,2359.54
C27A2.3.1,WBGene00002068,0.0
C27A2.4.1,WBGene00016152,0.0
C27A2.5.1,WBGene00016153,0.0
C27A2.6.1,WBGene00001102,180.197
C27A2.7.1,WBGene00044386,0.0
C27A2.8.1,WBGene00044387,0.0
C27A7.1a.1,WBGene00007753,0.0
C27A7.1b.1,WBGene00007753,0.0
C27A7.1c.1,WBGene00007753,0.0
C27A7.1d.1,WBGene00007753,0.0
C27A7.3a.1,WBGene00007755,0.0
C27A7.3b.1,WBGene00007755,0.0
C27A7.3c.1,WBGene00007755,0.0
C27A7.3d.1,WBGene00007755,0.0
C27A7.4.1,WBGene00000490,0.0
C27A7.5a.1,WBGene00007756,0.0
C27A7.5b.1,WBGene00007756,0.0
C27A7.5c.1,WBGene00007756,0.0
C27A7.5d.1,WBGene00007756,0.0
C27A7.5e.1,WBGene00007756,0.0
C27A7.6a.1,WBGene00007757,0.0
C27A7.6c.1,WBGene00007757,0.0
C27A7.6d.1,WBGene00007757,0.0
C27A7.6d.2,WBGene00007757,0.0
C27A7.6d.3,WBGene00007757,0.0
C27A7.6d.4,WBGene00007757,0.0
C27A7.6d.5,WBGene00007757,0.0
C27A7.7.1,WBGene00005592,0.0
C27A7.8a.1,WBGene00007758,0.0
C27A7.8b.1,WBGene00007758,0.0
C27A7.9.1,WBGene00007759,0.0
C27B7.1a.1,WBGene00005007,0.0
C27B7.1b.1,WBGene00005007,0.0
C27B7.2.1,WBGene00007760,0.0
C27B7.4a.1,WBGene00007761,0.0
C27B7.4b.1,WBGene00007761,0.0
C27B7.4b.2,WBGene00007761,54.5431
C27B7.5.1,WBGene00007762,0.0
C27B7.6.1,WBGene00007763,0.0
C27B7.7a.1,WBGene00007764,0.0
C27B7.8.1,WBGene00004307,192.179
C27B7.9.1,WBGene00007765,0.0
C27C12.1.1,WBGene00007771,0.0
C27C12.2.1,WBGene00007772,0.0
C27C12.3.1,WBGene00007773,0.0
C27C12.4.1,WBGene00007774,0.0
C27C12.5.1,WBGene00007775,0.0
C27C12.6.1,WBGene00007776,291.774
C27C12.7.1,WBGene00001055,0.0
C27C7.1.1,WBGene00007766,0.0
C27C7.3.1,WBGene00003664,0.0
C27C7.4.1,WBGene00003663,0.0
C27C7.5a.1,WBGene00007768,0.0
C27C7.5b.1,WBGene00007768,0.0
C27C7.7.1,WBGene00007769,0.0
C27C7.8.1,WBGene00007770,780.875
C27D11.1.1,WBGene00001209,301.33
C27D6.1.1,WBGene00016160,0.0
C27D6.10.1,WBGene00005066,0.0
C27D6.11.1,WBGene00044388,0.0
C27D6.12a.1,WBGene00044389,0.0
C27D6.12b.1,WBGene00044389,0.0
C27D6.15.1,WBGene00303362,0.0
C27D6.3.1,WBGene00016161,0.0
C27D6.3.2,WBGene00016161,0.0
C27D6.4a.1,WBGene00016162,376.374
C27D6.4b.1,WBGene00016162,0.0
C27D6.4c.1,WBGene00016162,0.0
C27D6.4d.1,WBGene00016162,0.0
C27D6.6.1,WBGene00005070,0.0
C27D6.8.1,WBGene00005068,0.0
C27D8.1.1,WBGene00007777,0.0
C27D8.2.1,WBGene00007778,0.0
C27D8.3a.1,WBGene00007779,0.0
C27D8.3b.1,WBGene00007779,0.0
C27D8.4.1,WBGene00007780,0.0
C27D9.1.1,WBGene00016163,0.0
C27D9.2.1,WBGene00016164,0.0
C27F2.1.1,WBGene00016165,0.0
C27F2.10.1,WBGene00016171,0.0
C27F2.2a.1,WBGene00003558,0.0
C27F2.2b.1,WBGene00003558,0.0
C27F2.4.1,WBGene00016166,0.0
C27F2.5.1,WBGene00016167,0.0
C27F2.5.2,WBGene00016167,0.0
C27F2.6.1,WBGene00016168,0.0
C27F2.7.1,WBGene00016169,0.0
C27F2.8.1,WBGene00016170,74.2831
C27F2.9.1,WBGene00043156,0.0
C27H5.1.1,WBGene00003966,0.0
C27H5.12.1,WBGene00271810,0.0
C27H5.2a.1,WBGene00016172,0.0
C27H5.2b.1,WBGene00016172,0.0
C27H5.2c.1,WBGene00016172,0.0
C27H5.2d.1,WBGene00016172,0.0
C27H5.3a.1,WBGene00016173,7.2439e-06
C27H5.3b.1,WBGene00016173,0.0
C27H5.3b.2,WBGene00016173,157.295
C27H5.4a.1,WBGene00016174,0.0
C27H5.4b.1,WBGene00016174,0.0
C27H5.4c.1,WBGene00016174,0.0
C27H5.5.1,WBGene00000613,0.0
C27H5.6.1,WBGene00016175,0.0
C27H5.7a.1,WBGene00001129,0.0
C27H5.7b.1,WBGene00001129,0.0
C27H5.8.1,WBGene00001594,0.0
C27H6.1a.1,WBGene00006777,0.0
C27H6.1b.1,WBGene00006777,0.0
C27H6.1c.1,WBGene00006777,0.0
C27H6.2.1,WBGene00007784,0.0
C27H6.3.1,WBGene00007785,0.0
C27H6.4a.1,WBGene00007786,0.0
C27H6.4b.1,WBGene00007786,0.0
C27H6.4c.1,WBGene00007786,0.0
C27H6.8.1,WBGene00007787,225.438
C27H6.9.1,WBGene00077500,0.0
C28A5.1.1,WBGene00007788,0.0
C28A5.2.1,WBGene00007789,0.0
C28A5.3.1,WBGene00003590,0.0
C28A5.4a.1,WBGene00000463,0.0
C28A5.4b.1,WBGene00000463,0.0
C28A5.6.1,WBGene00007791,0.0
C28C12.10a.1,WBGene00006450,0.0
C28C12.10b.1,WBGene00006450,0.0
C28C12.10c.1,WBGene00006450,0.0
C28C12.10d.1,WBGene00006450,0.0
C28C12.10e.1,WBGene00006450,0.0
C28C12.10f.1,WBGene00006450,0.0
C28C12.11a.1,WBGene00016181,0.0
C28C12.11b.1,WBGene00016181,0.0
C28C12.12.1,WBGene00016182,0.0
C28C12.13.1,WBGene00005670,0.0
C28C12.1a.1,WBGene00016177,0.0
C28C12.1b.1,WBGene00016177,0.0
C28C12.1c.1,WBGene00016177,0.0
C28C12.2.1,WBGene00016178,0.0
C28C12.3.1,WBGene00016179,0.0
C28C12.4.1,WBGene00016180,0.0
C28C12.5.1,WBGene00004993,0.0
C28C12.7a.1,WBGene00004995,0.0
C28C12.7b.1,WBGene00004995,0.0
C28C12.8.1,WBGene00001956,0.0
C28C12.9.1,WBGene00001566,0.0
C28D4.1.1,WBGene00003690,0.0
C28D4.1.2,WBGene00003690,0.0
C28D4.10a.1,WBGene00007796,0.0
C28D4.10b.1,WBGene00007796,0.0
C28D4.18.1,WBGene00303043,0.0
C28D4.2a.1,WBGene00000509,0.0
C28D4.2b.1,WBGene00000509,0.0
C28D4.2c.1,WBGene00000509,0.0
C28D4.3.1,WBGene00001607,0.0
C28D4.4.1,WBGene00007792,0.0
C28D4.5.1,WBGene00007793,0.0
C28D4.7.1,WBGene00007794,0.0
C28D4.8.1,WBGene00007795,0.0
C28D4.9.1,WBGene00003728,156.063
C28F5.1.1,WBGene00016183,0.0
C28F5.2a.1,WBGene00016184,0.0
C28F5.2a.2,WBGene00016184,0.0
C28F5.2b.1,WBGene00016184,0.0
C28F5.2c.1,WBGene00016184,0.0
C28F5.2c.2,WBGene00016184,0.0
C28F5.2c.3,WBGene00016184,0.0
C28F5.2d.1,WBGene00016184,0.0
C28F5.2e.1,WBGene00016184,0.0
C28G1.1.1,WBGene00006718,0.0
C28G1.10.1,WBGene00219376,0.0
C28G1.2.1,WBGene00016187,0.0
C28G1.3.1,WBGene00016188,0.0
C28G1.4.1,WBGene00016189,0.0
C28G1.5a.1,WBGene00016190,0.0
C28G1.5a.2,WBGene00016190,0.0
C28G1.5a.3,WBGene00016190,0.0
C28G1.5b.1,WBGene00016190,0.0
C28G1.6.1,WBGene00016191,0.0
C28H8.1.1,WBGene00016192,0.0
C28H8.11a.1,WBGene00016201,0.0
C28H8.11c.1,WBGene00016201,0.0
C28H8.12.1,WBGene00001018,0.0
C28H8.12.2,WBGene00001018,0.0
C28H8.2.1,WBGene00016193,0.0
C28H8.2.2,WBGene00016193,0.0
C28H8.3.1,WBGene00016194,77.0992
C28H8.4.1,WBGene00016195,0.0
C28H8.4.2,WBGene00016195,502.179
C28H8.5a.1,WBGene00016196,0.0
C28H8.5b.1,WBGene00016196,0.0
C28H8.6a.1,WBGene00016197,0.0
C28H8.6b.1,WBGene00016197,0.0
C28H8.6c.1,WBGene00016197,0.0
C28H8.7.1,WBGene00016198,0.0
C28H8.8.1,WBGene00016199,0.0
C28H8.9a.1,WBGene00016200,0.0
C28H8.9b.1,WBGene00016200,0.0
C28H8.9c.1,WBGene00016200,0.0
C29A12.1.1,WBGene00007797,0.0
C29A12.22.1,WBGene00206498,0.0
C29A12.3a.1,WBGene00002985,0.0
C29A12.3b.1,WBGene00002985,0.0
C29A12.4a.1,WBGene00007799,0.0
C29A12.4b.1,WBGene00007799,0.0
C29A12.4c.1,WBGene00007799,0.0
C29A12.4d.1,WBGene00007799,0.0
C29A12.4e.1,WBGene00007799,0.0
C29A12.4f.1,WBGene00007799,0.0
C29A12.4g.1,WBGene00007799,0.0
C29A12.4h.1,WBGene00007799,0.0
C29A12.4i.1,WBGene00007799,0.0
C29A12.4j.1,WBGene00007799,0.0
C29A12.4k.1,WBGene00007799,0.0
C29A12.4l.1,WBGene00007799,0.0
C29A12.4m.1,WBGene00007799,0.0
C29A12.6a.1,WBGene00007800,0.0
C29A12.6b.1,WBGene00007800,0.0
C29E4.1.1,WBGene00000665,0.0
C29E4.10.1,WBGene00016207,0.0
C29E4.11.1,WBGene00016208,0.0
C29E4.12.1,WBGene00016209,0.0
C29E4.13a.1,WBGene00043051,0.0
C29E4.13b.1,WBGene00043051,0.0
C29E4.13c.1,WBGene00043051,0.0
C29E4.13c.2,WBGene00043051,0.0
C29E4.13c.3,WBGene00043051,0.0
C29E4.13c.4,WBGene00043051,0.0
C29E4.13c.5,WBGene00043051,0.0
C29E4.14.1,WBGene00044634,0.0
C29E4.15.1,WBGene00045246,0.0
C29E4.17.1,WBGene00194730,0.0
C29E4.2.1,WBGene00016202,0.0
C29E4.3a.1,WBGene00004303,0.0
C29E4.3b.1,WBGene00004303,0.0
C29E4.3b.2,WBGene00004303,0.0
C29E4.4.1,WBGene00003801,0.0
C29E4.5a.1,WBGene00016203,0.0
C29E4.5b.1,WBGene00016203,0.0
C29E4.5b.2,WBGene00016203,0.0
C29E4.7.1,WBGene00016204,0.0
C29E4.8.1,WBGene00002879,0.0
C29E4.8.2,WBGene00002879,0.0
C29E4.8.3,WBGene00002879,0.0
C29E4.9.1,WBGene00016206,0.0
C29E6.1a.1,WBGene00002827,0.0
C29E6.1b.1,WBGene00002827,0.0
C29E6.1c.1,WBGene00002827,0.0
C29E6.2a.1,WBGene00007801,0.0745908
